period,symbol,avg_neg,avg_neu,avg_pos,avg_compound,mention_count,market_avg_neg,market_avg_neu,market_avg_pos,market_avg_compound
2023-09-06,XMR,0.04066666666666666,0.81,0.14933333333333332,0.49146666666666666,3,0.06831597845601436,0.7885673249551167,0.1431597845601436,0.3635843806104129
2023-09-06,XRP,0.06471641791044777,0.7789701492537314,0.1564626865671642,0.4095089552238806,67,0.06831597845601436,0.7885673249551167,0.1431597845601436,0.3635843806104129
2023-09-06,XTZ,0.155,0.845,0.0,-0.5106,1,0.06831597845601436,0.7885673249551167,0.1431597845601436,0.3635843806104129
2023-09-06,YFI,0.038,0.869,0.093,0.4019,1,0.06831597845601436,0.7885673249551167,0.1431597845601436,0.3635843806104129
2023-09-06,ZEC,0.103,0.722,0.175,0.9854,1,0.06831597845601436,0.7885673249551167,0.1431597845601436,0.3635843806104129
2023-09-13,AAVE,0.029,0.81,0.161,0.9778,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,ADA,0.077,0.8154999999999999,0.10729999999999999,0.30670000000000003,10,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,APE,0.06225,0.80775,0.1295,0.546925,4,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,AR,0.0605,0.7909999999999999,0.14800000000000002,0.70165,2,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,AVAX,0.0,0.8798,0.1202,0.4985799999999999,5,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,BCH,0.11028571428571429,0.7722857142857142,0.11742857142857144,0.16164285714285714,7,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,BNB,0.10266666666666667,0.8163333333333332,0.08116666666666666,-0.11283333333333333,6,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,BTC,0.06512903225806452,0.7875677419354838,0.1473483870967742,0.3508032258064516,155,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,COMP,0.019,0.785,0.19600000000000004,0.9325333333333333,3,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,DOGE,0.04766666666666666,0.7683333333333334,0.18400000000000002,0.5563,12,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,DOT,0.09366666666666668,0.6483333333333333,0.25766666666666665,0.8269000000000001,3,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,ETC,0.0405,0.8,0.1595,0.5372,2,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,ETH,0.0794423076923077,0.7797692307692308,0.14075,0.24184807692307692,52,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,FIL,0.087,0.7464999999999999,0.167,0.98085,2,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,FLOW,0.152,0.708,0.141,-0.8625,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,FTM,0.0,0.87,0.13,0.4939,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,FTT,0.131,0.67,0.199,0.2732,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,GALA,0.0,0.833,0.167,0.7783,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,GRT,0.05,0.791,0.158,0.9845,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,HBAR,0.312,0.507,0.181,-0.2023,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,LINK,0.12018181818181818,0.7110909090909091,0.16863636363636364,0.14102727272727272,11,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,LTC,0.016666666666666666,0.9056666666666667,0.07733333333333334,0.46213333333333334,3,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,MATIC,0.08981818181818181,0.7849090909090909,0.12536363636363637,0.028681818181818194,11,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,MINA,0.0,1.0,0.0,0.0,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,MKR,0.027666666666666666,0.8655555555555555,0.10677777777777778,0.35677777777777775,9,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,NEAR,0.0796,0.8314,0.089,0.03028,10,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,RUNE,0.087,0.913,0.0,-0.3182,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,SHIB,0.056565217391304344,0.811608695652174,0.1318695652173913,0.3761260869565217,23,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,SOL,0.06699999999999999,0.7928,0.14016666666666666,0.35464333333333337,30,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,SUSHI,0.0,0.931,0.06899999999999999,0.32452000000000003,5,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,TRUMP,0.0,0.685,0.315,0.9571,1,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,TRX,0.11175,0.649,0.23925000000000002,0.322,4,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,UNI,0.19899999999999998,0.676,0.125,-0.22803333333333334,3,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,VET,0.04325,0.8595,0.09725,0.196675,4,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,XLM,0.05142857142857143,0.752,0.1965714285714286,0.46328571428571425,7,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,XMR,0.0,0.8320000000000001,0.168,0.3982,2,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-13,XRP,0.04461428571428571,0.7782857142857142,0.1771142857142857,0.47032142857142856,70,0.06472258064516129,0.7882688172043011,0.14701075268817204,0.3455055913978495
2023-09-20,AAVE,0.143,0.5865,0.27,-0.08510000000000001,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ADA,0.04163157894736842,0.7892631578947369,0.16926315789473684,0.5807578947368421,19,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ALGO,0.01125,0.81475,0.174,0.847075,4,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,APE,0.0495,0.8734999999999999,0.077,0.4804,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ATOM,0.028499999999999998,0.87725,0.09425,0.509925,4,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,AVAX,0.064,0.7884,0.1474,0.54556,5,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,AXS,0.096,0.766,0.138,0.296,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,BCH,0.037571428571428575,0.8222857142857143,0.14014285714285715,0.38234285714285715,7,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,BNB,0.10775,0.7967500000000001,0.095625,0.213225,8,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,BTC,0.05371111111111111,0.7832814814814815,0.16297777777777778,0.4497303703703704,135,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,CAKE,0.034,0.734,0.232,0.9041,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,CHZ,0.0,0.719,0.281,0.8979,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,COMP,0.056,0.74,0.204,0.875,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,CRV,0.113,0.887,0.0,-0.3182,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,DOGE,0.04114285714285715,0.7618571428571429,0.19714285714285712,0.6963,14,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,DOT,0.11080000000000001,0.7788,0.11040000000000001,-0.06012000000000001,5,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ETC,0.0,0.881,0.119,0.743,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ETH,0.05881927710843373,0.8045180722891567,0.13662650602409637,0.4205156626506024,83,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,FLOW,0.04071428571428572,0.8391428571428571,0.12014285714285715,0.4121,7,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,FTT,0.056,0.876,0.068,0.0772,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,GRT,0.02,0.88,0.1,0.976,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,HBAR,0.0,0.901,0.099,0.7579,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,HYPE,0.0495,0.82775,0.1225,0.48997500000000005,4,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,LINK,0.04018181818181818,0.8190000000000001,0.14063636363636364,0.38707272727272724,11,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,LTC,0.07775,0.771625,0.150625,0.2859875,8,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,MATIC,0.0499,0.8112,0.1387,0.35751999999999995,10,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,MKR,0.06739999999999999,0.6992,0.23320000000000002,0.36236,5,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,NEAR,0.06607692307692307,0.8166153846153846,0.11723076923076924,0.49737692307692305,13,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,QNT,0.0,0.9410000000000001,0.059,0.31245,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,RUNE,0.048,0.652,0.30000000000000004,0.55925,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,SHIB,0.0252,0.81785,0.157,0.504605,20,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,SOL,0.06995454545454545,0.8091363636363635,0.12090909090909091,0.3373909090909091,22,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,STX,0.0,0.662,0.338,0.93,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,TRUMP,0.043,0.846,0.111,0.9559,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,TRX,0.0708,0.8086,0.12050000000000001,0.39977,10,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,UNI,0.02,0.781,0.199,0.9223,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,VET,0.04375,0.738,0.2185,0.563425,4,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,XLM,0.1325,0.8180000000000001,0.0495,0.18805000000000002,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,XRP,0.060794871794871794,0.796525641025641,0.1427179487179487,0.37038333333333334,78,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,XTZ,0.0,0.786,0.214,0.8885,1,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-20,ZEC,0.0745,0.882,0.0435,0.17585,2,0.055619521912350596,0.7959681274900399,0.1484003984063745,0.43351653386454186
2023-09-27,AAVE,0.16066666666666665,0.7506666666666666,0.08800000000000001,-0.24266666666666661,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ADA,0.030857142857142857,0.8558571428571428,0.11314285714285714,0.4848571428571429,14,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ALGO,0.09866666666666668,0.77,0.131,0.24813333333333332,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ANKR,0.0,0.876,0.124,0.7269,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,APE,0.11599999999999999,0.7264999999999999,0.158,0.6938,2,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ATOM,0.06799999999999999,0.6823333333333333,0.24966666666666668,0.6610999999999999,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,AVAX,0.03828571428571429,0.7855714285714285,0.176,0.6648142857142857,7,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,BCH,0.11366666666666665,0.7946666666666666,0.09166666666666667,-0.23706666666666665,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,BNB,0.044625,0.773625,0.182,0.5634250000000001,8,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,BTC,0.07131746031746031,0.7974126984126985,0.13123809523809524,0.2721777777777778,189,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,CAKE,0.195,0.7615000000000001,0.0435,-0.29564999999999997,4,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,COMP,0.0,0.861,0.139,0.6486,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,CRV,0.05940000000000001,0.8288,0.11140000000000001,0.19863999999999998,5,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,DOGE,0.0512,0.783,0.16566666666666666,0.4269933333333334,15,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,DOT,0.055200000000000006,0.784,0.16040000000000001,0.77206,5,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ETH,0.060000000000000005,0.8008611111111111,0.13906944444444444,0.4383541666666667,72,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,FLOW,0.043000000000000003,0.8273333333333334,0.12933333333333333,0.4828333333333334,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,FTM,0.0,0.894,0.106,0.7506,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,FTT,0.07,0.8089999999999999,0.1215,0.5569,2,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,GALA,0.0695,0.8205,0.11,0.28555,2,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,GRT,0.0115,0.8485,0.1395,0.8622000000000001,2,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,HBAR,0.0,0.805,0.195,0.8176,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,HYPE,0.052,0.811,0.136,0.9784,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,LINK,0.0694375,0.797,0.1335625,0.30836874999999997,16,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,LTC,0.03866666666666667,0.7193333333333333,0.242,0.6110666666666666,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,MANA,0.0,1.0,0.0,0.0,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,MATIC,0.034666666666666665,0.8446666666666667,0.12066666666666667,0.3113,9,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,MKR,0.056833333333333326,0.7906666666666666,0.15216666666666667,0.6574833333333333,6,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,NEAR,0.08469230769230769,0.805923076923077,0.10930769230769231,0.18673846153846155,13,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,QNT,0.134,0.736,0.13,-0.2189,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,RUNE,0.132,0.713,0.155,-0.1779,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,SAND,0.098,0.793,0.11,0.128,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,SHIB,0.05334482758620689,0.8054827586206897,0.14103448275862068,0.37808275862068963,29,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,SOL,0.07146153846153847,0.769,0.15953846153846152,0.34971538461538465,13,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,TRUMP,0.095,0.791,0.115,0.7791,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,TRX,0.06799999999999999,0.7665714285714286,0.16528571428571429,0.6656285714285713,7,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,UNI,0.056600000000000004,0.8371999999999999,0.10619999999999999,0.44048,5,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,WBT,0.12,0.754,0.125,0.2006,1,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,XLM,0.0596,0.8268000000000001,0.11339999999999999,0.2163,5,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,XRP,0.05104444444444445,0.7969777777777777,0.15182222222222222,0.39644888888888885,45,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-09-27,ZEC,0.03933333333333334,0.836,0.12433333333333334,0.6442,3,0.06414792899408285,0.7987435897435898,0.1370335305719921,0.3557455621301775
2023-10-04,AAVE,0.1395,0.794,0.0665,-0.0605,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,ADA,0.063,0.771090909090909,0.1659090909090909,0.6634545454545454,11,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,APE,0.0695,0.8205,0.11,0.22005,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,AR,0.0,0.863,0.137,0.6597,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,ATOM,0.027999999999999997,0.7978333333333333,0.1741666666666667,0.6402666666666667,6,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,AVAX,0.06733333333333334,0.6958333333333333,0.23666666666666666,0.7392500000000001,6,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,BCH,0.09933333333333333,0.7841666666666667,0.11666666666666665,0.28825000000000006,6,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,BNB,0.11833333333333333,0.7783333333333333,0.10316666666666667,0.2563166666666667,6,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,BSV,0.07366666666666667,0.9026666666666667,0.023666666666666666,-0.17289999999999997,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,BTC,0.06371140939597315,0.805241610738255,0.1310201342281879,0.33399261744966446,149,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,COMP,0.035666666666666666,0.7240000000000001,0.24033333333333337,0.8571666666666667,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,CRV,0.0746,0.7988,0.1268,0.44645999999999997,5,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,DOGE,0.05155555555555555,0.8827777777777778,0.06566666666666666,0.19365555555555555,9,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,DOT,0.0,0.8485,0.1515,0.41169999999999995,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,EOS,0.048,0.828,0.124,0.6124,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,ETH,0.04840206185567011,0.7806701030927834,0.17090721649484536,0.5540494845360825,97,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,FIL,0.0,0.591,0.409,0.9313,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,FLOW,0.047,0.8180000000000001,0.135,0.5647,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,FTT,0.256,0.6205,0.123,-0.28235,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,GALA,0.128,0.62,0.251,0.8176,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,GRT,0.043000000000000003,0.848,0.109,0.3224666666666667,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,HBAR,0.0,0.725,0.275,0.7964,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,INJ,0.0,0.885,0.115,0.6369,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,KSM,0.0,1.0,0.0,0.0,2,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,LINK,0.036823529411764706,0.8377647058823529,0.1254705882352941,0.3235941176470588,17,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,LTC,0.074,0.761,0.165,0.3769,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,MANA,0.071,0.738,0.191,0.4404,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,MATIC,0.04963636363636364,0.8202727272727273,0.1301818181818182,0.40403636363636364,11,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,MKR,0.03663636363636364,0.7956363636363637,0.1679090909090909,0.669309090909091,11,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,NEAR,0.062272727272727264,0.7705454545454544,0.1670909090909091,0.7316545454545454,11,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,NEO,0.0,0.861,0.139,0.7003,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,QNT,0.057333333333333326,0.8823333333333334,0.06033333333333333,-0.17703333333333335,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,RUNE,0.04325,0.81125,0.14550000000000002,0.40315,4,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,SHIB,0.03716666666666667,0.8674444444444445,0.0953888888888889,0.19746666666666668,18,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,SOL,0.05205882352941177,0.7544705882352941,0.1935294117647059,0.5963235294117647,17,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,TAO,0.0,0.954,0.046,0.34,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,THETA,0.0,0.863,0.137,0.6597,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,TRX,0.03266666666666667,0.7846666666666667,0.18266666666666667,0.6829999999999999,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,UNI,0.0,0.765,0.235,0.4588,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,VET,0.0,1.0,0.0,0.0,1,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,XLM,0.076,0.8286666666666666,0.09533333333333333,0.14413333333333336,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,XRP,0.061738461538461534,0.7811076923076923,0.1570923076923077,0.46797846153846157,65,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-04,XTZ,0.0,0.8206666666666665,0.17933333333333334,0.787,3,0.056355555555555555,0.7980686868686868,0.14555959595959597,0.43206808080808085
2023-10-11,AAVE,0.025666666666666667,0.8386666666666667,0.13566666666666669,0.7582333333333334,3,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,ADA,0.0273,0.7943,0.1786,0.5986,10,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,ALGO,0.047,0.877,0.076,0.25,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,APE,0.10500000000000001,0.78,0.115,0.1622,4,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,ATOM,0.0346,0.8384,0.127,0.72382,5,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,AVAX,0.07173684210526315,0.7892631578947369,0.139,0.3013842105263158,19,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,BCH,0.02716666666666667,0.8271666666666667,0.146,0.7839333333333333,6,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,BNB,0.0646,0.7865,0.1489,0.53735,10,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,BSV,0.0,0.726,0.274,0.8074,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,BTC,0.06443181818181819,0.7950757575757575,0.14053030303030303,0.3786318181818182,132,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,CHZ,0.0,0.8374999999999999,0.16249999999999998,0.73455,2,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,COMP,0.167,0.662,0.17,-0.5495,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,CRO,0.0,0.953,0.047,0.3182,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,CRV,0.041,0.764,0.195,1.0,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,DOGE,0.07090909090909091,0.8490000000000001,0.08,0.12435454545454547,11,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,DOT,0.041,0.7663333333333333,0.19266666666666668,0.5545833333333333,6,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,EOS,0.0,1.0,0.0,0.0,1,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
2023-10-11,ETC,0.024,0.864,0.11199999999999999,0.64825,2,0.062412371134020615,0.7942577319587628,0.14337525773195878,0.425598969072165
